,score,human_label
KiDSDR4 J024118.730-290833.60,2.9238286801444735,-1
KiDSDR4 J224138.822-280902.09,2.019035271926331,-1
KiDSDR4 J092434.390-015417.21,1.466943099902274,-1
KiDSDR4 J121319.575+014736.02,1.797791004623114,-1
KiDSDR4 J110958.546-002501.03,1.1164182708534547,-1
KiDSDR4 J092124.677-005826.94,1.6625968362019607,-1
KiDSDR4 J131734.145+020839.10,1.5083254076658408,-1
KiDSDR4 J024216.890-282831.50,1.8190125070582164,-1
KiDSDR4 J024146.430-275200.31,2.4328274746000136,-1
KiDSDR4 J220744.918-293637.26,1.7888477078907592,-1
KiDSDR4 J115644.271-005257.96,2.288766061929355,-1
KiDSDR4 J110737.382-000138.08,0.8251039621354295,-1
KiDSDR4 J110935.103-001200.68,1.152010947646769,-1
KiDSDR4 J131648.000+021839.72,4.221891233565286,0
KiDSDR4 J224448.161-282113.01,2.533906662850325,-1
KiDSDR4 J024305.587-281336.90,0.9558856449718296,-1
KiDSDR4 J115622.734-005904.11,1.6522714346108738,-1
KiDSDR4 J023741.622-291507.39,2.9695251917581422,-1
KiDSDR4 J115503.515-002425.58,3.3960034568237565,0
KiDSDR4 J032853.471-284315.50,1.1842637177462032,-1
KiDSDR4 J224405.018-281109.05,1.9210195944887032,-1
KiDSDR4 J224124.829-280424.02,3.1903092581594716,0
KiDSDR4 J110729.424-002732.66,1.259540986904462,-1
KiDSDR4 J115759.598-003341.95,1.527900668522793,-1
KiDSDR4 J110607.102-002051.30,2.3411709060489407,-1
KiDSDR4 J033112.519-284853.71,1.7198451415308187,-1
KiDSDR4 J033024.884-293323.39,0.9490741432475763,-1
KiDSDR4 J115606.240-003055.97,1.2167891548299872,-1
KiDSDR4 J024141.489-274700.92,2.7076734580500625,-1
KiDSDR4 J115415.300-005110.70,1.708960111524816,-1
KiDSDR4 J021125.487-281006.65,2.3470086086788577,-1
KiDSDR4 J024157.199-280651.91,1.7573324579192027,-1
KiDSDR4 J084443.210+011113.22,0.7180157724926772,-1
KiDSDR4 J220621.230-292418.22,1.3501492524853929,-1
KiDSDR4 J131658.483+025025.67,1.6422220295709746,-1
KiDSDR4 J220534.551-293104.55,2.766964068755472,-1
KiDSDR4 J130115.900+025240.95,1.6618023048218291,-1
KiDSDR4 J131821.053+021331.59,1.1788790259529456,-1
KiDSDR4 J110952.573-002215.48,1.3230061113314968,-1
KiDSDR4 J084415.569+010339.55,2.8061494043385053,-1
KiDSDR4 J153712.361+012816.98,1.3806303989546178,-1
KiDSDR4 J224439.209-275020.51,1.8496301072970487,-1
KiDSDR4 J032850.440-284249.80,0.954135366775263,-1
KiDSDR4 J115523.307-002645.80,3.0889252669096408,-1
KiDSDR4 J024405.113-283557.96,1.6653140100619017,-1
KiDSDR4 J224245.279-283244.87,1.4144301620698803,-1
KiDSDR4 J220745.872-290738.80,1.7129259938540342,-1
KiDSDR4 J024114.199-281619.38,1.9121821305417968,-1
KiDSDR4 J020839.564-275218.09,0.827931507322003,-1
KiDSDR4 J084201.224+011210.15,1.4353092526504747,-1
KiDSDR4 J131715.216+020853.90,0.43376954259916806,-1
KiDSDR4 J220454.124-291242.72,1.2449185297147503,-1
KiDSDR4 J024010.710-285822.58,3.0150500648125025,-1
KiDSDR4 J024220.912-280033.74,1.9151079110810665,-1
KiDSDR4 J115441.913-000928.84,1.7521919623095779,-1
KiDSDR4 J110606.102-003740.28,3.4402491317692885,0
KiDSDR4 J084513.292+013747.66,1.6091392967778488,-1
KiDSDR4 J021211.644-275157.61,2.3921616051202808,-1
KiDSDR4 J023920.872-293648.64,2.4928558264673417,-1
KiDSDR4 J110840.571-005209.85,2.567205703624243,-1
KiDSDR4 J115722.376-004110.65,1.7833981247017618,-1
KiDSDR4 J032740.008-293629.83,1.7455315710342878,-1
KiDSDR4 J033032.568-293608.65,3.2689957892103503,0
KiDSDR4 J115617.182-000842.79,1.8145143178428795,-1
KiDSDR4 J115743.064-005231.31,1.4723864340394732,-1
KiDSDR4 J021302.737-274616.43,1.877750329479119,-1
KiDSDR4 J024148.395-280553.38,3.3440340718591153,0
KiDSDR4 J084408.574+010445.62,2.7599596446965293,-1
KiDSDR4 J110944.991-004550.44,2.2579956111165598,-1
KiDSDR4 J110759.645-000808.59,1.2025217509172366,-1
KiDSDR4 J220352.739-285922.76,3.0071801120656527,-1
KiDSDR4 J032928.197-285517.45,1.273779395777365,-1
KiDSDR4 J024010.359-285819.69,1.3922319796670828,-1
KiDSDR4 J224109.826-274347.06,0.8271243420301242,-1
KiDSDR4 J024029.702-290448.61,1.1498873216280354,-1
KiDSDR4 J110924.588-003637.08,0.779163278076516,-1
KiDSDR4 J220745.305-293639.19,2.380803604895889,-1
KiDSDR4 J220741.447-293939.31,1.301236723038821,-1
KiDSDR4 J224207.746-283450.37,2.023898394584216,-1
KiDSDR4 J115636.285-001921.33,1.605745065046624,-1
KiDSDR4 J084404.216+013444.37,0.8707001344987155,-1
KiDSDR4 J084441.649+012422.58,3.9625146451575164,0
KiDSDR4 J224112.125-282141.51,2.9456034783783727,-1
KiDSDR4 J024341.459-282710.73,2.0286957865970727,-1
KiDSDR4 J131932.222+022638.33,2.881179954101239,-1
KiDSDR4 J032808.758-284155.51,1.3090925556861814,-1
KiDSDR4 J021022.264-274257.67,1.0854734376101371,-1
KiDSDR4 J033119.982-285554.96,2.109429415498116,-1
KiDSDR4 J142235.405-023857.36,1.7323308179266588,-1
KiDSDR4 J220559.458-285502.48,1.0662029316652537,-1
KiDSDR4 J115621.430-004636.19,1.3267507989202842,-1
KiDSDR4 J154712.516+002809.44,1.4337753127558635,-1
KiDSDR4 J115530.539-002653.77,3.1823720341758603,0
KiDSDR4 J110617.432-005000.57,1.8976913517642642,-1
KiDSDR4 J084437.272+014522.08,1.4936302946438103,-1
KiDSDR4 J131910.769+023138.61,1.8031015411773823,-1
KiDSDR4 J021134.633-275852.88,1.612413279324812,-1
KiDSDR4 J084404.419+015320.99,3.7104401432919896,0
KiDSDR4 J024437.270-280247.19,0.843101888557535,-1
KiDSDR4 J025717.233-271712.02,1.901970330223735,-1
KiDSDR4 J023841.876-293222.37,0.8028592375705628,-1
KiDSDR4 J084351.568+014723.12,2.017418994689898,-1
KiDSDR4 J084443.341+013602.94,1.3702730330122608,-1
KiDSDR4 J024027.435-282049.96,1.8570841498465658,-1
KiDSDR4 J220450.346-291756.50,3.3949323196756,0
KiDSDR4 J023949.669-293402.71,2.7599845322255727,-1
KiDSDR4 J084358.245+012728.52,0.7522857428222408,-1
KiDSDR4 J024443.984-274748.10,3.133916862012339,-1
KiDSDR4 J110859.560-005229.61,0.8805934316438824,-1
KiDSDR4 J084414.107+012848.98,1.60078193360169,-1
KiDSDR4 J115403.987-003733.39,1.3826692073588305,-1
KiDSDR4 J115748.813-000125.52,1.7607476380631615,-1
KiDSDR4 J032746.076-292640.25,1.5496066360575027,-1
KiDSDR4 J084449.339+010002.57,3.358279559481375,0
KiDSDR4 J224455.323-274553.31,0.7888964496137548,-1
KiDSDR4 J220626.526-284259.46,2.766756440184733,-1
KiDSDR4 J115609.370-002959.52,1.2825439699671926,-1
KiDSDR4 J024020.673-282930.62,1.4547759167253491,-1
KiDSDR4 J220526.068-284254.53,2.936395774000983,-1
KiDSDR4 J024423.172-280400.38,1.458666181999112,-1
KiDSDR4 J020854.858-275856.93,2.3427858986393986,-1
KiDSDR4 J084243.890+010006.66,2.026036855970048,-1
KiDSDR4 J224123.434-283205.93,1.850270618674086,-1
KiDSDR4 J115715.191-002913.54,1.0476154718570951,-1
KiDSDR4 J224328.389-280805.63,1.9228874828555917,-1
KiDSDR4 J024122.816-283444.86,0.4186092766718488,-1
KiDSDR4 J084517.361+013153.00,1.1707055284036816,-1
KiDSDR4 J220640.276-291919.72,1.0065748596295343,-1
KiDSDR4 J220757.002-292006.99,1.3100931110992002,-1
KiDSDR4 J084421.646+010610.40,2.7559107483474454,-1
KiDSDR4 J224249.560-284015.11,0.9095664086185689,-1
KiDSDR4 J021148.363-275445.34,1.30833648343202,-1
KiDSDR4 J220440.523-293228.55,1.3329959118191124,-1
KiDSDR4 J115545.174-001330.73,2.107583758931458,-1
KiDSDR4 J024145.756-292338.04,0.890556802206721,-1
KiDSDR4 J033148.447-284559.27,4.175451068563742,0
KiDSDR4 J220520.192-284513.27,3.651903925228076,0
KiDSDR4 J021228.566-280559.81,1.4386759826940478,-1
KiDSDR4 J023949.845-293403.28,2.686935579170174,-1
KiDSDR4 J033056.113-285659.71,1.0496533174105798,-1
KiDSDR4 J024113.808-283137.48,1.007411245853366,-1
KiDSDR4 J110856.608-000736.88,2.007611716567454,-1
KiDSDR4 J024442.003-281337.13,1.0732738755622835,-1
KiDSDR4 J224105.116-274616.00,3.0497223046763233,-1
KiDSDR4 J110612.661-002351.91,2.5223016738503805,-1
KiDSDR4 J224410.646-283400.40,1.4975297723308736,-1
KiDSDR4 J024132.760-283715.27,1.2911202148126548,-1
KiDSDR4 J220457.206-293539.38,1.3633822189991107,-1
KiDSDR4 J120447.209-024312.34,1.1574520707714822,-1
KiDSDR4 J024024.325-282649.59,0.8123896027101145,-1
KiDSDR4 J021027.249-283642.17,1.3739406371624885,-1
KiDSDR4 J115516.341-003020.32,0.6463606324085673,-1
KiDSDR4 J024433.869-281811.99,2.25937362612413,-1
KiDSDR4 J084503.602+014009.45,2.0239519592335893,-1
KiDSDR4 J115457.863-002405.08,4.705575407736173,0
KiDSDR4 J110709.823-000942.71,0.8858283287321413,-1
KiDSDR4 J084539.816+012543.84,2.3909051779553434,-1
KiDSDR4 J084232.039+011902.75,2.9543059520413015,-1
KiDSDR4 J115725.377-003055.47,2.5977059387111985,-1
KiDSDR4 J020941.154-282413.11,0.7039581973624915,-1
KiDSDR4 J224421.847-284051.36,2.147564228169713,-1
KiDSDR4 J134032.074-003737.83,3.2830688051159425,5
KiDSDR4 J032830.414-285840.11,0.44653643428210305,-1
KiDSDR4 J220408.726-285423.60,2.0904769991977474,-1
KiDSDR4 J131620.104+024659.33,0.8146792491636561,-1
KiDSDR4 J131700.018+021513.10,1.3966944075266698,-1
KiDSDR4 J024214.524-275032.31,2.500614532571355,-1
KiDSDR4 J110953.596-001045.12,2.8340472328866286,-1
KiDSDR4 J024214.768-274308.25,1.0445491392288038,-1
KiDSDR4 J224231.223-280726.06,2.500251478388073,-1
KiDSDR4 J084448.991+011254.16,2.971607187660955,-1
KiDSDR4 J004439.128-291957.30,1.4282984292072782,-1
KiDSDR4 J224416.432-274508.59,3.7162850393437443,0
KiDSDR4 J110628.965-003935.21,2.948666757081024,-1
KiDSDR4 J224104.777-274536.82,2.1445230211460395,-1
KiDSDR4 J220549.276-292237.14,2.7082645230883866,-1
KiDSDR4 J021006.931-281505.83,1.479892863480148,-1
KiDSDR4 J220457.964-293606.45,1.9497690133294245,-1
KiDSDR4 J224324.162-275908.86,1.4314915248420423,-1
KiDSDR4 J220648.539-290420.19,0.9815531602819264,-1
KiDSDR4 J122241.320+020559.12,1.4311668903829122,-1
KiDSDR4 J220502.167-284827.45,2.37943857908153,-1
KiDSDR4 J024432.734-274740.00,1.7122943287223815,-1
KiDSDR4 J121215.544+015448.72,1.8074502480450654,-1
KiDSDR4 J024317.452-282306.12,1.2462071458979862,-1
KiDSDR4 J220820.250-292437.34,2.2587460382291877,-1
KiDSDR4 J123421.817-000925.99,1.2712100579275825,-1
KiDSDR4 J032426.994-290534.50,1.8908090033207376,-1
KiDSDR4 J024224.905-280308.94,0.3990348637908228,-1
KiDSDR4 J132006.113+024424.42,1.042226520566304,-1
KiDSDR4 J103907.380-021630.07,1.4582248698312605,-1
KiDSDR4 J220802.891-291659.81,1.236482951446119,-1
KiDSDR4 J024108.091-281840.98,1.2699618281595493,-1
KiDSDR4 J023757.133-290245.39,2.227763250531027,-1
KiDSDR4 J084408.526+012800.67,0.8727426273501748,-1
KiDSDR4 J224458.107-280557.63,0.4488707479230287,-1
KiDSDR4 J220815.090-285006.48,2.559501051569053,-1
KiDSDR4 J032722.473-284453.98,0.7615975563558273,-1
KiDSDR4 J110949.704-001255.45,0.29472773204668984,-1
KiDSDR4 J224215.102-282152.04,1.4872561916389435,-1
KiDSDR4 J234338.567-335641.44,1.5304181855826828,-1
KiDSDR4 J024425.631-275422.30,1.5203853826563731,-1
KiDSDR4 J131621.385+020015.34,0.9858247559577289,-1
KiDSDR4 J224121.664-282448.76,1.5170641079919744,-1
KiDSDR4 J024044.469-280924.23,0.9199938009425652,-1
KiDSDR4 J150426.640-014235.94,1.1384542034719696,-1
KiDSDR4 J084406.467+015347.21,0.7795631598944174,-1
KiDSDR4 J220806.964-292219.27,3.034463042592561,-1
KiDSDR4 J024208.881-282321.44,2.2034123487474293,-1
KiDSDR4 J220452.635-294011.91,0.6622278310555993,-1
KiDSDR4 J110920.503-003217.17,1.1309735368349025,-1
KiDSDR4 J224712.244-333827.77,2.0065026006003635,-1
KiDSDR4 J033138.657-292107.68,1.9064140721183152,-1
KiDSDR4 J084359.425+015348.12,0.9110002570713968,-1
KiDSDR4 J110628.557-001326.00,0.6481497499490607,-1
KiDSDR4 J033108.712-290557.68,1.317546008469505,-1
KiDSDR4 J024325.956-283936.68,2.3490022579129475,-1
KiDSDR4 J220643.844-285310.92,1.0353770309900814,-1
KiDSDR4 J084443.746+011156.54,0.9351927726135325,-1
KiDSDR4 J110817.640-003837.66,0.7500447339192887,-1
KiDSDR4 J220702.700-291534.45,0.8049605514490762,-1
KiDSDR4 J115630.270-000627.53,1.7431437161265178,-1
KiDSDR4 J021150.182-281354.00,0.39891553736292495,-1
KiDSDR4 J024121.139-281236.76,1.0783949683765877,-1
KiDSDR4 J032840.750-290436.16,1.9875427956886111,-1
KiDSDR4 J084511.233+013544.84,1.0711717638055218,-1
KiDSDR4 J224113.583-274601.67,1.165878736391934,-1
KiDSDR4 J021305.904-281715.13,4.805342185803695,0
KiDSDR4 J220649.733-291746.35,0.9836095655668938,-1
KiDSDR4 J024051.515-293140.43,0.8901960109155621,-1
KiDSDR4 J032913.751-293154.91,1.2071524915389475,-1
KiDSDR4 J084410.521+010340.94,2.5668317810529664,-1
KiDSDR4 J224446.336-275329.71,1.179151832902132,-1
KiDSDR4 J224141.826-275920.09,1.7015596433013214,-1
KiDSDR4 J110936.627-004218.36,2.9554600401911744,-1
KiDSDR4 J023728.186-291116.88,1.6206088772450953,-1
KiDSDR4 J220517.173-285419.62,2.3593575247553322,-1
KiDSDR4 J220355.082-285420.34,1.3342109943623957,-1
KiDSDR4 J024144.001-282325.56,1.4328139966996933,-1
KiDSDR4 J110937.156-004217.66,3.585242838331157,0
KiDSDR4 J084418.967+010448.04,0.6954897185506056,-1
KiDSDR4 J024216.580-280535.84,1.1232971562752496,-1
KiDSDR4 J110623.363-004039.38,0.5782685936279138,-1
KiDSDR4 J023805.477-284349.49,0.6137843365249589,-1
KiDSDR4 J220416.220-285317.19,1.4191122873667774,-1
KiDSDR4 J115610.341-002350.24,0.789703742269823,-1
KiDSDR4 J084359.198+011128.60,2.068851690189456,-1
KiDSDR4 J110948.322-003301.84,0.6143940562525898,-1
KiDSDR4 J023724.965-285601.59,0.8023118547265726,-1
KiDSDR4 J110938.417-002717.39,0.5117249877651854,-1
KiDSDR4 J024346.594-274706.00,2.2409644063770218,-1
KiDSDR4 J220752.779-291320.87,1.9239647286921702,-1
KiDSDR4 J023757.183-285823.91,1.6634618505688388,-1
KiDSDR4 J224117.305-283225.61,1.8029922794173565,-1
KiDSDR4 J024118.770-275558.26,3.143946642632448,-1
KiDSDR4 J033023.836-290520.95,2.0681527440083736,-1
KiDSDR4 J032731.204-284436.70,3.6188897581361803,0
KiDSDR4 J033110.644-284838.45,2.3534452319671715,-1
KiDSDR4 J024040.669-282623.02,2.0210410916722243,-1
KiDSDR4 J115407.053-005821.59,2.261522561503817,-1
KiDSDR4 J032727.734-291531.03,1.636658902377722,-1
KiDSDR4 J131626.278+025709.68,2.4595339996554033,-1
KiDSDR4 J021210.021-283150.85,1.6443205716964224,-1
KiDSDR4 J131841.667+024915.37,1.5591626669052714,-1
KiDSDR4 J115612.668-000906.27,2.323467577027173,-1
KiDSDR4 J024220.861-282515.48,0.7043333895562734,-1
KiDSDR4 J224313.797-283236.19,1.2825307987226762,-1
KiDSDR4 J220453.784-292113.38,2.985725511953712,-1
KiDSDR4 J115627.995-002935.62,0.9273621065696849,-1
KiDSDR4 J220541.003-285851.47,1.3881048734321384,-1
KiDSDR4 J115453.910-005804.78,2.3164289600046346,-1
KiDSDR4 J115602.935-003925.90,3.8226358510525786,0
KiDSDR4 J020917.372-282920.05,1.6716766937270786,-1
KiDSDR4 J135138.926+002839.99,1.8879205441787243,-1
KiDSDR4 J115509.959-003353.13,1.5251433734610933,-1
KiDSDR4 J230527.508-313700.76,1.9815079629345478,-1
KiDSDR4 J024437.240-280820.23,0.5812906115161789,-1
KiDSDR4 J032748.073-293001.43,1.8374851322876273,-1
KiDSDR4 J104119.501-000416.30,2.584934783669145,-1
KiDSDR4 J032856.632-292921.29,0.36371516566984363,-1
KiDSDR4 J024420.981-280452.71,2.4872071981712254,-1
KiDSDR4 J110612.639-002350.06,2.930173322179897,-1
KiDSDR4 J033025.565-293535.27,3.3123990256378657,0
KiDSDR4 J032954.432-290257.59,1.5623856407744035,-1
KiDSDR4 J024221.667-280645.47,1.2940646863852727,-1
KiDSDR4 J024355.815-280901.71,1.2726777732647596,-1
KiDSDR4 J224332.686-282600.20,2.8749524380158555,-1
KiDSDR4 J084346.830+013505.60,1.793087968967532,-1
KiDSDR4 J024315.210-283845.94,3.4782514256164645,0
KiDSDR4 J224129.376-281126.71,1.9133997817567556,-1
KiDSDR4 J224356.687-283409.90,1.3074637451274749,-1
KiDSDR4 J110840.689-001926.36,2.095669132030368,-1
KiDSDR4 J220500.922-285055.55,0.936975382219996,-1
KiDSDR4 J084323.442+012103.39,2.3639411760786855,-1
KiDSDR4 J224239.683-282341.53,3.106715346707651,-1
KiDSDR4 J033004.488-285855.88,1.4514343922720578,-1
KiDSDR4 J115703.110-000816.48,2.491073577903102,-1
KiDSDR4 J024305.261-281336.56,1.5926180271606498,-1
KiDSDR4 J110810.645-000511.78,1.9631537883325603,-1
KiDSDR4 J023851.576-284724.73,1.0711620346943493,-1
KiDSDR4 J033131.397-285355.00,0.4713908505373528,-1
KiDSDR4 J084409.453+011332.85,0.8820304774929908,-1
KiDSDR4 J115617.826-002137.41,2.909679552265214,-1
KiDSDR4 J110738.154-000213.04,1.1243082681590029,-1
KiDSDR4 J020946.618-275640.21,0.6106651700793776,-1
KiDSDR4 J115601.250-003709.78,1.5057417189505182,-1
KiDSDR4 J024151.573-280559.64,2.1535750215698957,-1
KiDSDR4 J224523.507-280254.83,0.43209074049134155,-1
KiDSDR4 J220632.269-285853.24,0.557241575961234,-1
KiDSDR4 J033133.139-285641.17,1.8097380283166369,-1
KiDSDR4 J131659.172+023911.79,2.9829892806450706,-1
KiDSDR4 J023927.553-290609.16,1.510484965513314,-1
KiDSDR4 J220348.059-284800.59,0.8680605944175631,-1
KiDSDR4 J131928.457+022818.85,0.9889900220378328,-1
KiDSDR4 J110814.867-003259.81,2.480475553527114,-1
KiDSDR4 J084559.821+012632.22,1.0412714948726207,-1
KiDSDR4 J024442.205-274905.29,2.006884870060597,-1
KiDSDR4 J023956.457-285936.64,0.9442871531300947,-1
KiDSDR4 J110759.957-005027.20,1.5835872850802626,-1
KiDSDR4 J024136.227-285539.13,0.7928145977164076,-1
KiDSDR4 J115608.918-002931.69,0.8485708396884177,-1
KiDSDR4 J115645.406-001111.15,0.8990045610946646,-1
KiDSDR4 J084331.506+015459.71,1.641244584421718,-1
KiDSDR4 J224219.139-283821.63,1.2388716105584052,-1
KiDSDR4 J020628.689-334748.67,1.824346256883554,-1
KiDSDR4 J084240.716+011811.05,1.7661475831718227,-1
KiDSDR4 J220808.339-293012.80,0.6540909758307097,-1
KiDSDR4 J220730.644-290901.01,2.9395320418606383,-1
KiDSDR4 J115754.115-002608.64,2.2922779013230117,-1
KiDSDR4 J220544.528-293650.95,1.2024764286741634,-1
KiDSDR4 J021305.564-280742.94,2.6744035965043844,-1
KiDSDR4 J110712.951-004045.10,1.3772581344086714,-1
KiDSDR4 J220452.873-285635.30,0.8686371657460941,-1
KiDSDR4 J023953.724-293842.58,1.5271590157587789,-1
KiDSDR4 J020505.970-331746.64,2.114588557891341,-1
KiDSDR4 J224510.014-274308.82,2.7195718807361233,-1
KiDSDR4 J131834.719+022025.34,2.003346805421433,-1
KiDSDR4 J032856.884-293506.49,2.287398216718586,-1
KiDSDR4 J021305.113-275734.05,2.3592898077607276,-1
KiDSDR4 J024051.714-283234.22,0.9347887518353257,-1
KiDSDR4 J224412.265-280724.26,1.4217049053134314,-1
KiDSDR4 J115517.390-004404.57,0.8348604083076858,-1
